chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
India_79637,India,-15.410503387451172,0.02856952879116982,0.7486931268151017,0.028846153846153848,5165,0.024682571314695666,0.7815504807692307,0.02485403866183792,3328,nan,nan,nan,0,0.02693661358330139,0.6545300592718035,0.027325108699494505,1181
India_80221,India,-23.566173553466797,0.8457639505551932,0.9399158122718461,0.8941041595706678,114506,0.78515625,0.824736225087925,0.942397856664434,1706,0.8531940015227922,0.9445964766535538,0.8981391134652913,81854,0.38247011952191234,0.3983402489626556,0.9056603773584906,241
India_804466,India,-17.878704071044922,0.33938129121052113,0.7511348251971012,0.38237708656389674,50228,0.33911816157760816,0.7497143359409335,0.3824116209733462,45508,0.7911392405063291,0.8408071748878924,0.9305210918114144,892,0.14359707090551885,0.6325727773406766,0.15666406858924395,1271
India_828067,India,-15.379011154174805,0.09209188859524294,0.8420074349442379,0.09371121224658668,6994,0.07801672251683639,0.8084962913014161,0.07948556465245782,2966,nan,nan,nan,0,0.061523169728544005,0.8419324577861164,0.062242102708138285,2132
India_833266,India,-16.126201629638672,0.14810646733294788,0.7855108969444748,0.15434855120024962,18262,0.17191934092585415,0.7967093447656567,0.17980701341492117,17261,1.0,1.0,1.0,6,0.029860434923726063,0.5623471882640587,0.030570877915863628,818
India_842775,India,-15.725762367248535,0.04278814182212733,0.8247596559284871,0.04318071438032584,5929,0.04595215429824925,0.8271558949525051,0.0463976764595261,5369,nan,nan,nan,0,0.014278710626302243,0.7169230769230769,0.0143596696659682,325
India_869358,India,-17.089767456054688,0.03764549943527084,0.7986138613861387,0.03800629511657274,5050,0.02702070298590976,0.7949715653995809,0.027210326810777584,3341,1.0,1.0,1.0,3,0.018172194777699366,0.7410071942446043,0.018288352272727272,139
India_900498,India,-22.020000457763672,0.7181303215571763,0.8253692931998419,0.8467930837547696,123953,0.3595208462974487,0.4529152376286134,0.6355011687061736,10205,0.7676923616715203,0.8702569405775197,0.8669123182376481,100568,0.10888030888030888,0.22778675282714056,0.17258261933904528,619
India_91379,India,-17.739017486572266,0.20479273446632498,0.7695816719605325,0.21817014876761406,29594,0.19236160467503752,0.7787012987012987,0.20348557943320175,25025,0.8586666666666667,0.9442815249266863,0.9044943820224719,341,0.19241609018703562,0.6947271045328399,0.21018751749230338,1081
India_943439,India,-19.1901912689209,0.554238070016573,0.6813627675439518,0.7481491731820383,47609,0.5169717178017128,0.6521910180365573,0.7137510763727893,33044,0.8589713753781708,0.9569613689395904,0.8934882595013314,3857,0.5521376911105008,0.6566140446379968,0.7762903848629167,9185
