chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
Paraguay_247656,Paraguay,-15.995851516723633,0.8923906092993514,0.9314454614797865,0.9551231912397341,20976,0.0,0.0,0.0,1,0.9595401837257166,0.9668200900308532,0.9922138593303919,19771,0.22038420490928495,0.3482293423271501,0.3751135331516803,1186
Paraguay_252217,Paraguay,-10.872729301452637,0.0023209933851688525,0.8666666666666667,0.002321822452023111,300,0.0012391573729863693,0.7166666666666667,0.0012397647330181063,60,nan,nan,nan,0,0.0002345798261349524,0.68,0.00023460572437967488,25
Paraguay_271769,Paraguay,-12.352975845336914,0.01666926057289832,0.778798316111749,0.016748557648782334,2613,0.001234716617478769,0.5189873417721519,0.0012361312108055958,237,0.7301293900184843,0.891647855530474,0.8012170385395537,1329,0.0151246901714806,0.551660516605166,0.015312916111850865,542
Paraguay_280900,Paraguay,-10.487277030944824,0.054536699315601816,0.8083523158694002,0.05525108467750306,6585,0.0,nan,0.0,0,0.9073668854850474,0.9628482972136223,0.9402872260015117,2584,0.01987608859556148,0.6253007906497078,0.020115673416125714,2909
Paraguay_284928,Paraguay,-9.199925422668457,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Paraguay_305760,Paraguay,-8.11545467376709,0.0780601850305601,0.2668584869037017,0.09937074829931973,43791,0.0,nan,0.0,0,0.0,nan,0.0,0,0.07808104767313667,0.2668584869037017,0.09940455937393672,43791
Paraguay_339807,Paraguay,-15.934185028076172,0.8546121981611827,0.8743862308977827,0.9742201746808715,58043,0.7381064531323599,0.7566393046837276,0.967881408276714,2071,0.9631178349934223,0.966705965574157,0.9961609485858685,42410,0.5372996300863132,0.5859808371154815,0.8660869565217392,11898
Paraguay_34417,Paraguay,nan,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
Paraguay_36015,Paraguay,-11.246261596679688,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Paraguay_36146,Paraguay,-10.899080276489258,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Paraguay_403081,Paraguay,-10.16113567352295,0.010657819132175493,0.956738768718802,0.010662957811775614,1202,0.0,nan,0.0,0,0.9083710407239819,0.9950433705080545,0.9125,807,0.002597428446319812,0.8446601941747572,0.002598669799673424,309
Paraguay_40936,Paraguay,-10.971930503845215,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Paraguay_44682,Paraguay,-9.497734069824219,0.009068264330950947,0.851031321619557,0.009082681755550302,1309,0.0,nan,0.0,0,nan,nan,nan,0,0.009112257723093207,0.8503086419753086,0.00912689867651687,1296
Paraguay_470303,Paraguay,-9.035955429077148,0.0661902971041745,0.8255791690599272,0.06712903502012159,10446,0.11279682252868077,0.8800372389945471,0.11455826595799934,7519,0.9230769230769231,1.0,0.9230769230769231,12,0.028378649399765064,0.6833390824422214,0.028756822668679596,2899
Paraguay_482517,Paraguay,-15.570261001586914,0.9045511619769045,0.9260726629014583,0.9749517449470858,47452,0.336734693877551,0.65625,0.4088495575221239,352,0.9751257817275591,0.9763193823266324,0.9987478327875169,42482,0.421881308033912,0.49026507154585974,0.7515282272563826,4263
Paraguay_48673,Paraguay,-11.00472640991211,0.001071383019429446,0.9473684210526315,0.0010714467933128115,133,0.00023216669568750363,1.0,0.00023216669568750363,8,nan,nan,nan,0,0.0009775887772808369,0.9411764705882353,0.0009776485109191117,85
Paraguay_511199,Paraguay,-9.465154647827148,0.08690711595071714,0.8413894663894664,0.08835461921915366,11544,0.04838709677419355,1.0,0.04838709677419355,3,nan,nan,nan,0,0.086889109957967,0.8411417664410897,0.08833873965812589,11526
Paraguay_54421,Paraguay,-10.72442626953125,0.0003134744518321757,0.95,0.00031347962382445143,40,0.0011263243110063003,0.9696969696969697,0.0011263639563533967,33,nan,nan,nan,0,6.515506906437321e-05,0.8571428571428571,6.515577660256062e-05,7
Paraguay_581976,Paraguay,-10.749414443969727,0.31088456749176646,0.35956901251102036,0.6966113407304066,148589,0.11784511784511785,0.22012578616352202,0.2023121387283237,318,nan,nan,nan,0,0.3115540919282511,0.3598680793951616,0.6988513575460701,148271
Paraguay_59731,Paraguay,-9.827909469604492,0.030051598233416417,0.9924187725631769,0.030058498715215133,2770,0.0,nan,0.0,0,0.6409210142815506,0.9968268359020852,0.642231308411215,2206,0.004273553367720886,0.9637305699481865,0.004274240805211816,386
Paraguay_605682,Paraguay,-10.533464431762695,0.36786522504400304,0.6787513255567338,0.44541579679888654,75440,0.4335922330097087,0.814963503649635,0.4809390480292914,2740,nan,nan,nan,0,0.3653599355339342,0.6736136904516253,0.4439518395619141,72693
Paraguay_62897,Paraguay,-9.20877742767334,0.18338536193360944,0.5768557678284965,0.2118885426803682,41142,0.03674745895230649,0.9038461538461539,0.036891679748822605,52,0.9285714285714286,1.0,0.9285714285714286,13,0.18501606761691047,0.576204738597901,0.21415836297322002,41067
Paraguay_648632,Paraguay,-9.876214981079102,0.059675744618227305,0.39681417853647927,0.0656290461804057,18394,0.0010416666666666667,1.0,0.0010416666666666667,1,1.0,1.0,1.0,42,0.05895145952203754,0.39118744512730463,0.06490645058496836,18224
Paraguay_651904,Paraguay,-16.57202911376953,0.7102176370830978,0.7402415672411253,0.9459764705882353,27156,1.0,1.0,1.0,2,0.9452531173928164,0.981177805280528,0.9627099777373002,19392,0.08445548437704276,0.08869971165728409,0.6383399209486166,7283
Paraguay_657443,Paraguay,-16.103588104248047,0.9017089528725112,0.9249545972235048,0.97288459359267,64974,0.9596050269299821,0.9648014440433214,0.9944186046511628,3324,0.9551960321209259,0.958773884595325,0.9961084702347233,42182,0.7698083486479391,0.832396525293817,0.9110172124526191,17613
Paraguay_683296,Paraguay,-10.946812629699707,0.07367153797277864,0.8920232150087731,0.07433443183479738,7409,0.9829231541938724,1.0,0.9829231541938724,1957,1.0,1.0,1.0,1068,0.0369644617079251,0.7993981945837513,0.03731055064661478,3988
Paraguay_721886,Paraguay,-10.758292198181152,0.08318612193776931,0.8152422826783915,0.08478451396562893,10917,0.3348623853211009,1.0,0.3348623853211009,73,0.9204712812960235,0.9920634920634921,0.9272997032640949,630,0.07138237364226065,0.79,0.07276305711487935,9500
Paraguay_76868,Paraguay,-15.412399291992188,0.7137695355012842,0.9272182322004184,0.7561335546947058,17683,0.2709262010896483,0.9358426005132592,0.27605349482715114,1169,0.9749387303344138,0.978341927806426,0.9964447317388494,12605,0.4939066852367688,0.7533191715347849,0.5892004153686397,3766
Paraguay_7894,Paraguay,-9.624715805053711,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Paraguay_790830,Paraguay,-15.706779479980469,0.9132503105778262,0.943437568472783,0.9661495063469676,31947,0.3390804597701149,0.5619047619047619,0.4609375,105,0.9720969264659604,0.9741065171688857,0.9978822684852836,28540,0.5250183060776178,0.6785488958990537,0.6988304093567251,3170
Paraguay_791364,Paraguay,-9.233670234680176,0.0077636843449391335,0.7562189054726368,0.007783163787806377,1206,0.0,nan,0.0,0,nan,nan,nan,0,0.007792540692955099,0.7562189054726368,0.007812165391764676,1206
Paraguay_792268,Paraguay,-10.673843383789062,0.009255340387302856,0.8610698365527489,0.00926918216862074,1346,0.001600640256102441,0.8888888888888888,0.0016009605763458075,18,0.616729088639201,0.9481765834932822,0.6382428940568475,521,0.0048134777376654635,0.7819548872180451,0.004819947165963758,665
Paraguay_795075,Paraguay,-10.09394645690918,0.02422561094128249,0.8015200233849752,0.02437181686472842,3421,0.0,nan,0.0,0,0.8674089068825911,0.9988344988344988,0.8682877406281662,1716,0.00750049942792801,0.5502998001332445,0.007546756082630584,1501
Paraguay_80102,Paraguay,-10.06619644165039,0.00016543770088863678,0.9545454545454546,0.00016543900421475558,22,0.0,nan,0.0,0,nan,nan,nan,0,8.266649031148733e-05,0.9090909090909091,8.266717369199865e-05,11
Paraguay_822142,Paraguay,-16.149328231811523,0.8682732973603616,0.8909465020576132,0.9715253130991719,80190,0.894325290437891,0.9036117381489842,0.988639170165473,4430,0.9740386007736704,0.978308747143154,0.9955388291012115,48130,0.6353591160220995,0.6877674012053181,0.8929104700471839,21737
Paraguay_868895,Paraguay,-11.949111938476562,0.2885968605280568,0.607905238487363,0.35460390186225244,15787,0.39705882352941174,0.9642857142857143,0.40298507462686567,28,0.6431473956409309,0.9661487236403996,0.6579743008314437,3604,0.19650108155288223,0.46256923351795604,0.2546348659945906,11194
Paraguay_892933,Paraguay,-9.987768173217773,0.053844164596541,0.2585999247271359,0.06367343156333982,26570,0.03229156364355652,0.5498947368421052,0.033168253968253965,2375,nan,nan,nan,0,0.0652751958961809,0.22957874699991723,0.08358442810654454,24166
Paraguay_896458,Paraguay,-15.31356430053711,0.9060163053180728,0.9264893811233493,0.9761909850605912,49299,0.8527236045729657,0.8823938761308281,0.9620637329286799,1437,0.977258883248731,0.980073306958343,0.9970701390944067,34376,0.7316165742632039,0.7865882352941177,0.9128060435059616,12750
Paraguay_913449,Paraguay,-10.616992950439453,0.03789960572803769,0.8049664672829436,0.038250848391931234,5517,0.006261958601495913,0.9,0.006266318537859008,40,0.6622734761120264,0.9105322763306908,0.7083700440528634,883,0.020356495581173743,0.7260913028990337,0.020514027490114856,3001
Paraguay_921838,Paraguay,-10.183795928955078,0.03047295468895637,0.5515646258503402,0.031247109603823032,7350,0.008366262970663882,0.9988235294117647,0.008366345414769704,850,1.0,1.0,1.0,9,0.08365648731620617,0.38616446019019207,0.09648714125978382,5363
Paraguay_934240,Paraguay,-8.269012451171875,0.06686689981485291,0.3991551232930543,0.07435059884896562,20358,0.0,nan,0.0,0,nan,nan,nan,0,0.06745639740003155,0.3991551232930543,0.07508015263649047,20358
Paraguay_989230,Paraguay,-16.113927841186523,0.834955021112539,0.8700500122981061,0.9539162222089052,36591,0.3622448979591837,0.42685370741482964,0.7052980132450332,499,0.9470998841831784,0.9527363184079602,0.9937922879852854,31758,0.2098547310561445,0.2720794095189616,0.4785138764547896,3929
Paraguay_997480,Paraguay,-10.521698951721191,0.14054332688238166,0.7791146538326565,0.14637569227291564,19947,0.06860789788591942,0.9885057471264368,0.0686626746506986,174,0.944954128440367,0.9809523809523809,0.9626168224299065,315,0.13986749297452217,0.7736373462350096,0.14583575891644351,19429
Somalia_1068756,Somalia,-14.115978240966797,0.04918950872717091,0.4868360277136259,0.05187944018769791,6495,0.0850012287360402,0.4892346377494892,0.09327899799238906,6363,nan,nan,nan,0,0.0019648728847541904,0.3712121212121212,0.001971434319050493,132
Somalia_1087508,Somalia,-13.100879669189453,0.08767803475761139,0.8035126234906695,0.08959907418741028,10021,0.11911879184181846,0.8154108494085047,0.122419917437358,9383,0.2956521739130435,0.6071428571428571,0.3655913978494624,56,0.013799304171064461,0.6524953789279113,0.013901468908754381,541
