chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
USA_664261,USA,nan,0.16275136252584102,0.7194184839044652,0.17378217027040585,4815,0.0066265799484599335,0.8244274809160306,0.0066359447004608295,131,0.8830493791510251,0.9142002989536622,0.9628463476070529,3345,0.1529808773903262,0.1717171717171717,0.5836909871244635,792
USA_66511,USA,nan,0.04480796586059744,0.0462046204620462,0.5971563981042654,2727,0.0,0.0,0.0,68,0.6111111111111112,0.7213114754098361,0.8,122,0.005963302752293578,0.006071929005137786,0.25,2141
USA_670826,USA,nan,0.057667934093789605,0.06046511627906977,0.5548780487804879,3010,0.0375,0.039473684210526314,0.42857142857142855,76,0.7555555555555555,0.7555555555555555,1.0,135,0.008422664624808576,0.008870967741935484,0.14285714285714285,2480
USA_67102,USA,nan,0.6425809386610054,0.8929512169423665,0.6962129302554835,9491,0.0,0.0,0.0,11,0.8998482549317147,0.9490169181527206,0.9455580865603644,8748,0.08058252427184466,0.14716312056737588,0.151183970856102,564
USA_693819,USA,nan,0.2681992337164751,0.2852485737571312,0.8177570093457944,2454,0.6585365853658537,0.7297297297297297,0.8709677419354839,74,0.7112676056338029,0.7426470588235294,0.9439252336448598,408,0.1191740412979351,0.1276864728192162,0.6412698412698413,1582
USA_741073,USA,nan,0.35152696556205326,0.48088888888888887,0.5664921465968586,3375,0.0,0.0,0.0,19,0.7176165803108808,0.7982708933717579,0.8765822784810127,1388,0.10051993067590988,0.1681159420289855,0.2,1380
USA_741178,USA,nan,0.16846011131725416,0.313969571230982,0.2665883734586025,1446,0.0,0.0,0.0,291,0.7914285714285715,0.8318318318318318,0.9421768707482994,333,0.08477366255144032,0.1512481644640235,0.16169544740973313,681
USA_758178,USA,nan,0.1121433311214333,0.313543599257885,0.148636763412489,1617,0.006057983556901774,0.30434782608695654,0.00614304519526108,46,0.7636761487964989,0.8574938574938575,0.87468671679198,407,0.03273809523809524,0.04559585492227979,0.10401891252955082,965
USA_761032,USA,nan,0.3758398755216069,0.4385573986960469,0.7243729552889858,12117,0.553774050320671,0.7037617554858934,0.7220971373431971,6380,0.9887640449438202,1.0,0.9887640449438202,88,0.12425621281064053,0.13097214536063456,0.707876370887338,5421
USA_770353,USA,nan,0.5994514265158839,0.7744793330815929,0.7262154432793136,34427,0.43214065391733497,0.6417353749509227,0.5695452697601486,15282,0.9271026879722531,0.9526506714185706,0.971886767952214,15713,0.3069340584636302,0.43330134357005756,0.5127768313458262,2084
USA_778194,USA,nan,0.2909930715935335,0.7879103699843668,0.3157235330966799,3838,0.003705075954057058,0.30303030303030304,0.0037369207772795215,33,0.79632972322503,0.871870882740448,0.9018739352640545,3036,0.0382912216723105,0.40273972602739727,0.04059652029826015,365
USA_788696,USA,nan,0.914413690954191,0.9195499246285264,0.993928696124452,111448,0.33877038895859474,0.47957371225577267,0.5357142857142857,563,0.9740213523131672,0.9755037953223135,0.9984422293866525,103812,0.11539078799550634,0.11662611516626115,0.9159235668789809,6165
USA_806273,USA,nan,0.19653913319574537,0.2139277691377225,0.7074285714285714,5787,0.02843601895734597,0.046511627906976744,0.06818181818181818,129,0.7852140077821012,0.8046251993620415,0.9701923076923077,1254,0.02500558160303639,0.027377169396235638,0.224,4091
USA_826217,USA,nan,0.688295165394402,0.7216540684748777,0.937066974595843,4498,0.8862123613312203,0.8970163618864293,0.9865913902611151,3117,0.7742718446601942,0.7935323383084577,0.9696048632218845,402,0.07330415754923414,0.08945260347129506,0.28879310344827586,749
USA_831672,USA,nan,0.295696947407135,0.30691415756071955,0.8899958488999585,20957,0.5161356418399754,0.5365853658536586,0.9312384473197782,9389,0.6702127659574468,0.6810810810810811,0.9767441860465116,185,0.1023987099375126,0.10672268907563025,0.7165021156558533,9520
USA_84195,USA,nan,0.34251762862366153,0.6882707950669116,0.4054095826893354,3811,0.005659709939865582,0.2807017543859649,0.00574300071787509,57,0.8829373650107991,0.9700996677740864,0.9076376554174067,2107,0.12528604118993136,0.23076923076923078,0.2151277013752456,949
USA_86502,USA,nan,0.5258375586409515,0.6688616979596758,0.7109085958646315,66362,0.5055278841447615,0.6660281455069605,0.6771891933586593,52726,0.7726051924798567,0.7760015985612948,0.9943669184483421,10009,0.2920596288408884,0.398505603985056,0.5223068552774756,2409
USA_905409,USA,nan,0.9264512388216142,0.9342433714889693,0.991077605744686,44467,0.04411764705882353,0.16666666666666666,0.05660377358490566,18,0.9534830113872113,0.9582763813274644,0.9947812702917198,43165,0.10101010101010101,0.11178861788617886,0.5116279069767442,984
USA_908474,USA,nan,0.02994104273438403,0.4209100758396533,0.031227393296358815,1846,0.0003687315634218289,0.5,0.00036886757654002215,2,0.7082352941176471,0.7525,0.9233128834355828,400,0.016350412861595668,0.3124346917450366,0.016960689772533892,957
