chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
Somalia_371421,Somalia,-19.6484375,0.21416955515700067,0.6646000346040718,0.2401229422796416,34678,0.5462981078286145,0.7074450758261247,0.7057336799537839,27629,nan,nan,nan,0,0.0762977814583969,0.4966661937863527,0.08269167178421276,7049
Somalia_60129,Somalia,-19.6484375,0.005661961083555895,0.5480059084194978,0.0056885263496833744,677,0.0,nan,0.0,0,nan,nan,nan,0,0.0020529396348388223,0.34057971014492755,0.0020611323071525675,276
Somalia_61368,Somalia,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Somalia_626316,Somalia,-19.6484375,0.2060234746423356,0.8636259032540158,0.21295140386317724,21727,0.33086424257904434,0.8629960978395356,0.3492066548563506,21014,nan,nan,nan,0,0.01739972337482711,0.8821879382889201,0.017440248433427605,713
Somalia_649376,Somalia,-19.6484375,0.030575782092772383,0.5245806824754193,0.0314471950627557,5187,0.08211207567130278,0.6558151093439364,0.08580997593808935,4024,nan,nan,nan,0,0.0014458511126000636,0.0705073086844368,0.0014739453202236082,1163
Somalia_685158,Somalia,-19.6484375,0.3834661942722173,0.7714421477785698,0.43261608154020387,25254,0.51225611431712,0.7827419693470502,0.5971617119425935,23815,0.7308488612836439,0.7673913043478261,0.9388297872340425,460,0.03517877739331027,0.49846782431052095,0.03646962110455123,979
Somalia_699062,Somalia,-19.6484375,0.07253314856225,0.7,0.07486022623846054,3290,0.243937575030012,0.7154929577464789,0.2701409199680936,2840,nan,nan,nan,0,0.01163303075702829,0.5959367945823928,0.011725516322451699,443
Somalia_7931,Somalia,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Somalia_886726,Somalia,-19.6484375,0.38770735143657437,0.5570335562383276,0.5605252309706831,82995,0.6705015783935461,0.7345809476232563,0.8848771004027218,26023,nan,nan,nan,0,0.2999413723299521,0.4759355472863863,0.44785610465116277,56972
Somalia_93023,Somalia,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Somalia_94102,Somalia,-19.6484375,0.1463079373061772,0.6875689302032456,0.1567275404478443,12694,0.6776659959758551,0.8040744867101703,0.8116966580976864,6283,nan,nan,nan,0,0.07611081204190649,0.573389486819529,0.08067949871606347,6411
Somalia_970508,Somalia,-19.6484375,0.15384293474167007,0.4822890428211587,0.18427437141596825,38112,0.44321164817472264,0.5649089935760171,0.672919545116378,22416,0.6730621642363775,0.7338912133891213,0.8903553299492386,1195,0.0743700061462815,0.3492567470053399,0.08633298847704328,13858
Somalia_989553,Somalia,-19.6484375,0.0003751370693137877,0.005635023840485479,0.00040173053152039556,2307,0.0,nan,0.0,0,nan,nan,nan,0,0.0005132659507264687,0.005635023840485479,0.0005643830858730573,2307
Somalia_992457,Somalia,-19.6484375,0.06610294292297095,0.7088639836984207,0.06794765369402803,7852,0.06523611872503719,0.7248730964467005,0.06689240735040218,6895,nan,nan,nan,0,0.07497360084477296,0.593521421107628,0.07903158480589954,957
Sri-Lanka_101973,Sri-Lanka,-19.6484375,0.030496279944403563,0.6304935767410412,0.031051247044720457,2958,0.01708549703264095,0.7429435483870968,0.017187099181455657,992,0.7211895910780669,1.0,0.7211895910780669,194,0.03593797506840985,0.5436982520699172,0.03705561477208603,1087
Sri-Lanka_1038087,Sri-Lanka,-19.6484375,0.2722591757828963,0.8203401060070671,0.28952239911144023,18112,0.26191407948517265,0.7946045775344635,0.28093372510610515,15161,0.9248232229251954,0.977961432506887,0.9445077917141771,2541,0.05774800868935554,0.7935323383084577,0.05862892850578938,402
Sri-Lanka_1049830,Sri-Lanka,-19.6484375,0.13775669433868049,0.8564221963523477,0.14101335377931123,2577,0.00964546402502607,0.925,0.009653013305504827,40,0.21700879765395895,0.9795427196149218,0.21799678628816282,831,0.1723388848660391,0.8156271418779987,0.17932489451476794,1459
Sri-Lanka_117737,Sri-Lanka,-19.6484375,0.10230379585867791,0.7171296984103402,0.10660571125687404,6731,0.07680965147453084,0.7720291026677445,0.07859219838700829,3711,0.875268817204301,0.9975490196078431,0.8771551724137931,408,0.13487155090390104,0.6370786516853932,0.14609636691574338,1780
Sri-Lanka_120804,Sri-Lanka,-19.6484375,0.07230159616028575,0.7447542397240586,0.07413872038457137,6958,0.06379158170252915,0.7704466090792134,0.06502753432094935,5441,0.8888888888888888,0.9360146252285192,0.9463955637707948,547,0.09147286821705426,0.5,0.10068259385665529,944
